customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,age_missing,annual_income_missing,loan_amount_missing,credit_score_missing,repayment_history_missing,transaction_count_missing,spending_ratio_missing,default_flag_missing,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,high_income_flag,transaction_quantile,income_kmeans_bin,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST1139,40.0,Male,Graduate,Salaried,1443133.0,351701.0,753.0,0.0,71.0,26.71,0,0,0,0,0,0,0,0,0,2023,3,15,2,2.0,1,False,False,False,False,False,False,True,High,1,Q3,1,0.24370657451530803,5.916666666666667,26.71
CUST1140,41.0,Male,Primary,Salaried,2409672.0,1356325.0,553.0,0.0,73.0,34.54,0,0,0,0,0,0,0,0,0,2022,9,12,0,0.0,1,False,True,False,False,False,True,False,Very High,1,Q3,2,0.5628670624051738,6.083333333333333,34.54
CUST1141,54.0,Female,Secondary,Salaried,2010873.0,1003215.0,399.0,2.0,16.0,48.02,0,0,0,0,0,0,0,0,0,2020,7,27,0,1.0,0,True,False,False,True,False,False,False,Very High,1,Q1,2,0.49889525594107637,1.3333333333333333,48.02
CUST1142,52.0,Female,Primary,Salaried,721621.0,406295.0,658.0,1.0,61.0,45.95,0,0,0,0,0,0,0,0,0,2016,8,26,4,0.0,0,False,True,False,False,False,True,False,Medium,1,Q3,3,0.5630310093525549,5.083333333333333,45.95
CUST1145,39.0,Female,Graduate,Salaried,613285.0,589119.0,772.0,0.0,28.0,61.55,0,0,0,0,0,0,0,0,0,2019,2,20,2,2.0,0,False,True,False,False,True,False,False,Low,1,Q1,0,0.9605958078218121,2.3333333333333335,61.55
CUST1146,44.0,Male,Secondary,Salaried,1871396.0,1063388.0,750.0,3.0,48.0,67.12,0,0,0,0,0,0,0,0,0,2020,4,6,0,1.0,1,False,False,False,False,False,True,False,High,1,Q2,1,0.5682324852676826,4.0,67.12
CUST1147,52.0,Male,Secondary,Salaried,1464704.0,807766.0,596.0,3.0,61.0,33.41,0,0,0,0,0,0,0,0,0,2021,11,27,5,1.0,1,True,False,False,True,False,False,False,High,1,Q3,1,0.5514875360482391,5.083333333333333,33.41
CUST1148,18.0,Male,Graduate,Salaried,1691735.0,201236.0,426.0,3.0,100.0,35.79,0,0,0,0,0,0,0,0,0,2019,7,18,3,2.0,1,True,False,False,False,False,True,False,High,1,Q4,1,0.11895243640404674,8.333333333333334,35.79
CUST1149,52.0,Female,Primary,Self-Employed,1255189.0,77599.0,754.0,2.0,20.0,45.04,0,0,0,0,0,0,0,0,0,2016,10,26,2,0.0,0,True,False,False,False,False,False,False,Medium,1,Q1,3,0.06182256217987889,1.6666666666666667,45.04
CUST1150,54.0,Female,Post-Graduate,Salaried,1692119.0,503919.0,832.0,2.0,100.0,34.6,0,0,0,0,0,0,0,0,0,2024,5,7,1,3.0,0,False,False,False,False,False,False,True,High,1,Q4,1,0.2978035232746633,8.333333333333334,34.6
CUST1151,64.0,Female,Post-Graduate,Salaried,2178667.0,773264.0,422.0,2.0,113.0,88.8,0,0,0,0,0,0,0,0,0,2020,10,31,5,3.0,0,False,False,False,False,False,True,False,Very High,1,Q4,2,0.35492528229417347,9.416666666666666,88.8
CUST1152,31.0,Male,Graduate,Salaried,1676246.0,1035594.0,360.0,3.0,105.0,75.12,0,0,0,0,0,0,0,0,0,2018,2,2,4,2.0,1,False,False,True,False,False,True,False,High,1,Q4,1,0.6178055011018669,8.75,75.12
CUST1153,20.0,Female,Graduate,Salaried,1901644.0,270056.0,753.0,1.0,104.0,23.17,0,0,0,0,0,0,0,0,0,2016,9,5,0,2.0,0,False,True,False,False,True,False,False,Very High,1,Q4,2,0.1420118592123447,8.666666666666666,23.17
CUST1155,22.0,Female,Secondary,Salaried,2247626.0,959950.0,827.0,2.0,115.0,13.42,0,0,0,0,0,0,0,0,0,2016,2,3,2,1.0,0,False,True,False,False,False,False,True,Very High,1,Q4,2,0.4270950772059052,9.583333333333334,13.42
CUST1157,44.0,Male,Secondary,Self-Employed,2428991.0,1027821.0,791.0,2.0,55.0,19.14,0,0,0,0,0,0,0,0,0,2017,8,7,0,1.0,1,False,True,False,False,False,True,False,Very High,1,Q2,2,0.4231473068446939,4.583333333333333,19.14
CUST1158,31.0,Male,Graduate,Salaried,1226375.0,890665.0,749.0,3.0,25.0,52.67,0,0,0,0,0,0,0,0,0,2024,3,24,6,2.0,1,False,False,False,False,False,False,True,Medium,1,Q1,3,0.726258281520742,2.0833333333333335,52.67
CUST1159,56.0,Male,Primary,Salaried,217900.0,946185.0,581.0,1.0,64.0,78.64,0,0,0,0,0,0,0,0,0,2023,10,31,1,0.0,1,False,True,False,True,False,False,False,Low,0,Q3,0,4.34229004130335,5.333333333333333,78.64
CUST1162,32.0,Male,Post-Graduate,Self-Employed,1589390.0,264085.0,548.0,0.0,111.0,41.94,0,0,0,0,0,0,0,0,0,2017,7,23,6,3.0,1,False,False,False,False,False,False,True,High,1,Q4,1,0.1661549399455137,9.25,41.94
CUST1163,32.0,Female,Graduate,Salaried,1756644.0,1363824.0,469.0,0.0,10.0,50.63,0,0,0,0,0,0,0,0,0,2016,8,7,6,2.0,0,False,False,False,True,False,False,False,High,1,Q1,1,0.7763804162937966,0.8333333333333334,50.63
CUST1164,43.0,Male,Primary,Salaried,1840328.0,124455.0,742.0,2.0,77.0,74.82,0,0,0,0,0,0,0,0,0,2019,10,26,5,0.0,1,False,True,False,False,False,False,False,High,1,Q3,1,0.06762653179215879,6.416666666666667,74.82
CUST1166,30.0,Female,Graduate,Unemployed,1038378.0,1441910.0,394.0,2.0,80.0,82.78,0,0,0,0,0,0,0,0,0,2023,1,19,3,2.0,0,True,False,False,False,False,False,False,Medium,1,Q3,3,1.3886176324999182,6.666666666666667,82.78
CUST1167,68.0,Female,Primary,Self-Employed,1044795.0,986176.0,354.0,0.0,62.0,50.74,0,0,0,0,0,0,0,0,0,2021,10,23,5,0.0,0,False,False,True,False,False,False,False,Medium,1,Q3,3,0.9438942567680741,5.166666666666667,50.74
CUST1168,49.0,Male,Primary,Salaried,1915515.0,445976.0,672.0,1.0,82.0,65.54,0,0,0,0,0,0,0,0,0,2020,6,29,0,0.0,1,False,True,False,False,False,False,False,Very High,1,Q3,2,0.2328230267056118,6.833333333333333,65.54
CUST1169,56.0,Female,Post-Graduate,Salaried,169360.0,846117.0,393.0,1.0,10.0,18.94,0,0,0,0,0,0,0,0,0,2016,5,15,6,3.0,0,False,False,True,False,True,False,False,Low,0,Q1,0,4.9959671705243265,0.8333333333333334,18.94
CUST1171,69.0,Male,Graduate,Salaried,1732131.0,91192.0,772.0,1.0,90.0,29.9,0,0,0,0,0,0,0,0,0,2016,9,10,5,2.0,1,True,False,False,False,False,False,True,High,1,Q4,1,0.05264728822473589,7.5,29.9
CUST1172,49.0,Male,Post-Graduate,Salaried,1317903.0,550112.0,638.0,0.0,38.0,44.54,0,0,0,0,0,0,0,0,0,2024,6,16,6,3.0,1,False,True,False,False,False,False,True,High,1,Q2,1,0.41741463521973926,3.1666666666666665,44.54
CUST1173,21.0,Female,Graduate,Salaried,1578710.0,1175640.0,562.0,1.0,60.0,60.72,0,0,0,0,0,0,0,0,0,2021,5,8,5,2.0,0,False,True,False,True,False,False,False,High,1,Q3,1,0.7446839508206067,5.0,60.72
CUST1174,47.0,Female,Graduate,Self-Employed,1674502.0,1056153.0,570.0,1.0,79.0,30.56,0,0,0,0,0,0,0,0,0,2024,5,27,0,2.0,0,False,True,False,True,False,False,False,High,1,Q3,1,0.6307266279765567,6.583333333333333,30.56
CUST1175,54.0,Female,Secondary,Salaried,508556.0,1331288.0,308.0,3.0,7.0,14.17,0,0,0,0,0,0,0,0,0,2024,7,11,3,1.0,0,True,False,False,True,False,False,False,Low,1,Q1,0,2.6177805394096225,0.5833333333333334,14.17
CUST1176,40.0,Female,Secondary,Salaried,2198219.0,511632.0,827.0,0.0,46.0,10.98,0,0,0,0,0,0,0,0,0,2016,2,19,4,1.0,0,False,False,False,True,False,False,False,Very High,1,Q2,2,0.23274842042580834,3.8333333333333335,10.98
CUST1179,32.0,Male,Graduate,Salaried,2362702.0,705899.0,689.0,0.0,10.0,18.83,0,0,0,0,0,0,0,0,0,2023,8,10,3,2.0,1,False,True,False,False,False,True,False,Very High,1,Q1,2,0.29876768208601845,0.8333333333333334,18.83
CUST1180,60.0,Male,Post-Graduate,Salaried,576232.0,637337.0,737.0,1.0,67.0,29.16,0,0,0,0,0,0,0,0,0,2023,3,3,4,3.0,1,False,True,False,False,False,False,False,Low,1,Q3,0,1.1060423579391634,5.583333333333333,29.16
CUST1181,46.0,Female,Secondary,Salaried,849565.0,918943.0,601.0,1.0,24.0,27.7,0,0,0,0,0,0,0,0,0,2021,1,11,0,1.0,0,False,True,False,False,False,False,False,Medium,1,Q1,3,1.0816629686957442,2.0,27.7
CUST1182,53.0,Male,Graduate,Self-Employed,2087878.0,957699.0,380.0,1.0,25.0,88.94,0,0,0,0,0,0,0,0,0,2017,7,29,5,2.0,1,False,True,False,False,False,False,True,Very High,1,Q1,2,0.458694904587337,2.0833333333333335,88.94
CUST1183,30.0,Female,Graduate,Salaried,1887317.0,71269.0,783.0,0.0,6.0,34.48,0,0,0,0,0,0,0,0,0,2019,3,11,0,2.0,0,False,False,False,False,False,False,False,Very High,1,Q1,2,0.037762071766428214,0.5,34.48
CUST1184,49.0,Female,Graduate,Salaried,496690.0,1418287.0,330.0,1.0,94.0,20.19,0,0,0,0,0,0,0,0,0,2018,6,21,3,2.0,0,False,False,True,True,False,False,False,Low,0,Q4,0,2.855477259457609,7.833333333333333,20.19
CUST1186,68.0,Male,Secondary,Self-Employed,1633744.0,1371708.0,549.0,2.0,94.0,78.64,0,0,0,0,0,0,0,0,0,2022,3,4,4,1.0,1,False,False,True,True,False,False,False,High,1,Q4,1,0.8396101225161348,7.833333333333333,78.64
CUST1187,39.0,Female,Graduate,Self-Employed,145756.0,673703.0,732.0,0.0,60.0,64.24,0,0,0,0,0,0,0,0,0,2017,2,18,5,2.0,0,False,True,False,False,False,False,False,Low,0,Q3,0,4.622128763138396,5.0,64.24
CUST1189,19.0,Female,Secondary,Salaried,1924298.0,166149.0,564.0,0.0,14.0,54.93,0,0,0,0,0,0,0,0,0,2023,9,6,2,1.0,0,False,False,False,True,False,False,False,Very High,1,Q1,2,0.08634265586723054,1.1666666666666667,54.93
CUST1190,59.0,Male,Secondary,Self-Employed,1016114.0,279836.0,645.0,1.0,91.0,67.19,0,0,0,0,0,0,0,0,0,2019,1,9,2,1.0,1,True,False,False,False,False,False,True,Medium,1,Q4,3,0.27539823287544507,7.583333333333333,67.19
CUST1191,62.0,Male,Graduate,Salaried,1242180.0,1285878.0,490.0,2.0,74.0,68.25,0,0,0,0,0,0,0,0,0,2018,2,1,3,2.0,1,False,False,False,True,False,False,False,Medium,1,Q3,3,1.0351784765492924,6.166666666666667,68.25
CUST1192,44.0,Female,Post-Graduate,Unemployed,500993.0,1175640.0,381.0,4.0,27.0,63.32,0,0,0,0,0,0,0,0,0,2017,7,16,6,3.0,0,False,True,False,False,False,False,False,Low,1,Q1,0,2.346619613447693,2.25,63.32
CUST1193,44.0,Male,Graduate,Unemployed,880607.0,636962.0,495.0,0.0,96.0,79.66,0,0,0,0,0,0,0,0,0,2022,8,13,5,2.0,1,False,False,False,False,False,True,False,Medium,1,Q4,3,0.7233215270830234,8.0,79.66
CUST1194,23.0,Male,Graduate,Unemployed,1461710.0,436491.0,491.0,2.0,117.0,79.61,0,0,0,0,0,0,0,0,0,2020,2,24,0,2.0,1,False,True,False,False,False,False,True,High,1,Q4,1,0.2986166886728558,9.75,79.61
CUST1195,45.0,Female,Graduate,Salaried,1806131.0,518195.0,766.0,1.0,34.0,56.31,0,0,0,0,0,0,0,0,0,2021,4,18,6,2.0,0,False,False,False,False,False,True,False,High,1,Q2,1,0.286908867629203,2.8333333333333335,56.31
CUST1196,45.0,Female,Graduate,Salaried,2348693.0,658935.0,308.0,0.0,82.0,44.39,0,0,0,0,0,0,0,0,0,2024,1,22,0,2.0,0,False,True,False,False,False,False,True,Very High,1,Q3,2,0.28055390806716757,6.833333333333333,44.39
CUST1197,61.0,Female,Primary,Self-Employed,1098454.0,1249033.0,525.0,1.0,41.0,61.33,0,0,0,0,0,0,0,0,0,2019,10,1,1,0.0,0,False,True,False,False,False,True,False,Medium,1,Q2,3,1.1370826634524522,3.4166666666666665,61.33
CUST1198,61.0,Female,Secondary,Salaried,1016114.0,1123982.0,348.0,1.0,59.0,75.46,0,0,0,0,0,0,0,0,0,2016,7,22,4,1.0,0,False,False,True,False,False,False,False,Medium,1,Q3,3,1.106157379979018,4.916666666666667,75.46
CUST1202,44.0,Male,Primary,Salaried,143014.0,660458.0,392.0,1.0,109.0,47.62,0,0,0,0,0,0,0,0,0,2016,3,9,2,0.0,1,True,False,False,False,False,True,False,Low,0,Q4,0,4.6181352874543755,9.083333333333334,47.62
CUST1203,45.0,Female,Secondary,Salaried,911635.0,619872.0,606.0,2.0,48.0,79.76,0,0,0,0,0,0,0,0,0,2017,5,30,1,1.0,0,False,True,False,True,False,False,False,Medium,1,Q2,3,0.6799563421764193,4.0,79.76
CUST1204,42.0,Female,Post-Graduate,Salaried,1154657.0,1327978.0,318.0,2.0,118.0,28.0,0,0,0,0,0,0,0,0,0,2022,4,6,2,3.0,0,True,False,False,False,False,False,True,Medium,1,Q4,3,1.1501060488093,9.833333333333334,28.0
CUST1205,56.0,Male,Secondary,Unemployed,198920.0,109888.0,763.0,0.0,26.0,48.14,0,0,0,0,0,0,0,0,0,2016,12,26,0,1.0,1,True,False,False,False,True,False,False,Low,0,Q1,0,0.5524230846571486,2.1666666666666665,48.14
CUST1206,50.0,Male,Secondary,Unemployed,2260139.0,348774.0,561.0,2.0,35.0,20.61,0,0,0,0,0,0,0,0,0,2020,1,4,5,1.0,1,False,True,False,False,False,False,False,Very High,1,Q2,2,0.15431528768805813,2.9166666666666665,20.61
CUST1207,18.0,Female,Secondary,Salaried,2014790.0,658935.0,543.0,1.0,11.0,41.61,0,0,0,0,0,0,0,0,0,2018,11,20,1,1.0,0,True,False,False,True,False,False,False,Very High,1,Q1,2,0.32704897284580525,0.9166666666666666,41.61
CUST1208,44.0,Male,Graduate,Salaried,2419189.0,1168422.0,369.0,2.0,109.0,24.17,0,0,0,0,0,0,0,0,0,2021,4,6,1,2.0,1,False,False,True,False,True,False,False,Very High,1,Q4,2,0.482980866728478,9.083333333333334,24.17
CUST1209,44.0,Female,Secondary,Unemployed,1154657.0,720681.0,358.0,1.0,25.0,39.09,0,0,0,0,0,0,0,0,0,2020,7,10,4,1.0,0,False,False,False,False,False,False,True,Medium,1,Q1,3,0.6241515878741479,2.0833333333333335,39.09
CUST1210,44.0,Female,Secondary,Salaried,1098725.0,298116.0,601.0,0.0,20.0,39.88,0,0,0,0,0,0,0,0,0,2017,12,7,3,1.0,0,False,True,False,False,True,False,False,Medium,1,Q1,3,0.27132904047873674,1.6666666666666667,39.88
CUST1211,69.0,Female,Graduate,Salaried,1789910.0,892839.0,619.0,2.0,24.0,89.37,0,0,0,0,0,0,0,0,0,2020,6,13,5,2.0,0,True,False,False,False,False,True,False,High,1,Q1,1,0.4988178176556363,2.0,89.37
CUST1212,30.0,Male,Primary,Salaried,1729260.0,54363.0,742.0,2.0,47.0,89.37,0,0,0,0,0,0,0,0,0,2023,6,30,4,0.0,1,False,True,False,False,False,True,False,High,1,Q2,1,0.031437146525103224,3.9166666666666665,89.37
CUST1213,58.0,Female,Primary,Salaried,897166.0,1018651.0,846.0,2.0,48.0,19.18,0,0,0,0,0,0,0,0,0,2017,10,18,2,0.0,0,False,False,True,True,False,False,False,Medium,1,Q2,3,1.1354097235071325,4.0,19.18
CUST1215,56.0,Female,Primary,Salaried,600082.0,516626.0,332.0,2.0,118.0,14.14,0,0,0,0,0,0,0,0,0,2016,12,9,4,0.0,0,False,True,False,False,False,False,True,Low,1,Q4,0,0.8609256734912896,9.833333333333334,14.14
CUST1216,23.0,Female,Primary,Salaried,2178053.0,1441120.0,664.0,0.0,23.0,12.42,0,0,0,0,0,0,0,0,0,2017,6,19,0,0.0,0,True,False,False,False,True,False,False,Very High,1,Q1,2,0.6616551571518232,1.9166666666666667,12.42
CUST1217,25.0,Female,Secondary,Unemployed,134745.0,468744.0,596.0,2.0,52.0,18.43,0,0,0,0,0,0,0,0,0,2016,12,20,1,1.0,0,False,False,True,True,False,False,False,Low,0,Q2,0,3.4787487476344205,4.333333333333333,18.43
CUST1218,44.0,Female,Graduate,Salaried,1200113.0,1262676.0,522.0,3.0,100.0,87.24,0,0,0,0,0,0,0,0,0,2018,7,16,0,2.0,0,False,False,False,False,False,False,True,Medium,1,Q4,3,1.0521309243379582,8.333333333333334,87.24
CUST1219,26.0,Male,Graduate,Salaried,1245158.0,99351.0,770.0,1.0,83.0,85.27,0,0,0,0,0,0,0,0,0,2018,9,9,6,2.0,1,False,False,False,False,False,True,False,Medium,1,Q3,3,0.07978987405614388,6.916666666666667,85.27
CUST1220,54.0,Female,Graduate,Self-Employed,2270002.0,466670.0,772.0,0.0,73.0,25.51,0,0,0,0,0,0,0,0,0,2021,7,10,5,2.0,0,True,False,False,False,True,False,False,Very High,1,Q3,2,0.20558131666844345,6.083333333333333,25.51
CUST1221,50.0,Female,Secondary,Salaried,171563.0,722289.0,488.0,1.0,15.0,22.93,0,0,0,0,0,0,0,0,0,2021,11,22,0,1.0,0,False,True,False,False,False,False,False,Low,0,Q1,0,4.210051118248107,1.25,22.93
CUST1222,68.0,Male,Post-Graduate,Salaried,1445103.0,320696.0,624.0,3.0,83.0,29.24,0,0,0,0,0,0,0,0,0,2019,9,7,5,3.0,1,True,False,False,False,False,True,False,High,1,Q3,1,0.22191912963989419,6.916666666666667,29.24
CUST1224,61.0,Female,Primary,Salaried,1571422.0,388234.0,635.0,0.0,118.0,55.58,0,0,0,0,0,0,0,0,0,2021,3,21,6,0.0,0,True,False,False,False,False,False,True,High,1,Q4,1,0.24705903315595684,9.833333333333334,55.58
CUST1225,41.0,Female,Graduate,Salaried,1600871.0,1459692.0,764.0,1.0,49.0,27.73,0,0,0,0,0,0,0,0,0,2024,3,28,3,2.0,0,False,True,False,False,False,True,False,High,1,Q2,1,0.911811132814574,4.083333333333333,27.73
CUST1226,32.0,Male,Primary,Salaried,1220449.0,478934.0,758.0,0.0,72.0,70.53,0,0,0,0,0,0,0,0,0,2017,6,10,5,0.0,1,False,False,True,False,False,False,False,Medium,1,Q3,3,0.3924244274033573,6.0,70.53
CUST1227,44.0,Male,Secondary,Salaried,985112.0,1389648.0,493.0,1.0,117.0,34.76,0,0,0,0,0,0,0,0,0,2022,12,26,0,1.0,1,True,False,False,False,False,False,False,Medium,1,Q4,3,1.410649753530563,9.75,34.76
CUST1228,49.0,Other,Graduate,Self-Employed,2180326.0,1342867.0,596.0,1.0,40.0,83.77,0,0,0,0,0,0,0,0,0,2024,8,22,3,2.0,2,False,True,False,True,False,False,False,Very High,1,Q2,2,0.6159019339309809,3.3333333333333335,83.77
CUST1229,49.0,Female,Post-Graduate,Self-Employed,1705199.0,1110402.0,365.0,0.0,52.0,62.54,0,0,0,0,0,0,0,0,0,2018,7,19,3,3.0,0,False,False,True,False,False,True,False,High,1,Q2,1,0.6511861665412658,4.333333333333333,62.54
CUST1232,69.0,Female,Post-Graduate,Salaried,2239439.0,79476.0,596.0,3.0,114.0,75.43,0,0,0,0,0,0,0,0,0,2021,4,30,4,3.0,0,False,False,True,False,False,False,False,Very High,1,Q4,2,0.03548924529759462,9.5,75.43
CUST1233,66.0,Female,Primary,Self-Employed,766290.0,1297633.0,376.0,1.0,48.0,33.24,0,0,0,0,0,0,0,0,0,2019,7,10,2,0.0,0,True,False,False,True,False,False,False,Medium,1,Q2,3,1.6933967557974134,4.0,33.24
CUST1234,66.0,Female,Secondary,Salaried,352544.0,631513.0,504.0,2.0,71.0,37.18,0,0,0,0,0,0,0,0,0,2024,6,4,1,1.0,0,False,False,True,True,False,False,False,Low,0,Q3,0,1.791302645910865,5.916666666666667,37.18
CUST1235,69.0,Male,Secondary,Salaried,477783.0,112867.0,595.0,1.0,100.0,84.88,0,0,0,0,0,0,0,0,0,2022,12,16,4,1.0,1,False,False,True,False,True,False,False,Low,0,Q4,0,0.23623067375775195,8.333333333333334,84.88
CUST1236,29.0,Male,Secondary,Unemployed,1864292.0,108209.0,572.0,0.0,78.0,23.18,0,0,0,0,0,0,0,0,0,2021,3,31,2,1.0,1,False,False,True,True,False,False,False,High,1,Q3,1,0.05804294606209757,6.5,23.18
CUST1237,56.0,Male,Secondary,Self-Employed,706840.0,1250575.0,811.0,0.0,44.0,13.37,0,0,0,0,0,0,0,0,0,2020,5,12,1,1.0,1,False,False,True,True,False,False,False,Medium,1,Q2,3,1.7692476373719654,3.6666666666666665,13.37
CUST1238,19.0,Female,Post-Graduate,Salaried,1267030.0,597769.0,837.0,1.0,106.0,46.32,0,0,0,0,0,0,0,0,0,2024,1,4,3,3.0,0,False,False,True,True,False,False,False,Medium,1,Q4,1,0.47178756619811685,8.833333333333334,46.32
CUST1239,20.0,Male,Graduate,Salaried,205849.0,971631.0,512.0,0.0,90.0,74.1,0,0,0,0,0,0,0,0,0,2019,10,5,5,2.0,1,False,False,True,True,False,False,False,Low,0,Q4,0,4.720115230095847,7.5,74.1
CUST1240,66.0,Male,Graduate,Self-Employed,2168097.0,1269879.0,716.0,1.0,18.0,71.73,0,0,0,0,0,0,0,0,0,2019,5,8,2,2.0,1,True,False,False,True,False,False,False,Very High,1,Q1,2,0.5857113404058951,1.5,71.73
CUST1241,54.0,Male,Secondary,Self-Employed,2078547.0,677999.0,385.0,1.0,67.0,83.56,0,0,0,0,0,0,0,0,0,2021,5,13,3,1.0,1,False,False,False,False,False,False,False,Very High,1,Q3,2,0.3261889194711498,5.583333333333333,83.56
CUST1242,66.0,Female,Graduate,Self-Employed,2059746.0,943605.0,780.0,0.0,85.0,52.66,0,0,0,0,0,0,0,0,0,2024,4,2,1,2.0,0,False,True,False,False,False,True,False,Very High,1,Q3,2,0.4581171659029803,7.083333333333333,52.66
CUST1243,44.0,Female,Post-Graduate,Self-Employed,2272942.0,381060.0,716.0,1.0,89.0,18.01,0,0,0,0,0,0,0,0,0,2018,8,23,3,3.0,0,False,False,True,False,False,False,True,Very High,1,Q4,2,0.16765056037505577,7.416666666666667,18.01
CUST1244,34.0,Male,Graduate,Unemployed,1853216.0,1272222.0,503.0,1.0,55.0,57.1,0,0,0,0,0,0,0,0,0,2018,8,21,1,2.0,1,False,True,False,True,False,False,False,High,1,Q2,1,0.6864941809265622,4.583333333333333,57.1
CUST1245,66.0,Male,Primary,Salaried,751986.0,254793.0,621.0,1.0,116.0,72.27,0,0,0,0,0,0,0,0,0,2018,6,15,4,0.0,1,True,False,False,False,False,False,True,Medium,1,Q4,3,0.33882678666890076,9.666666666666666,72.27
CUST1246,19.0,Female,Graduate,Salaried,1924277.0,1067886.0,436.0,2.0,83.0,17.47,0,0,0,0,0,0,0,0,0,2019,9,20,4,2.0,0,False,False,True,False,False,False,True,Very High,1,Q3,2,0.5549544062523223,6.916666666666667,17.47
CUST1247,19.0,Male,Primary,Self-Employed,765493.0,1416511.0,643.0,1.0,62.0,23.81,0,0,0,0,0,0,0,0,0,2016,8,4,3,0.0,1,False,False,False,False,False,False,False,Medium,1,Q3,3,1.8504558500208363,5.166666666666667,23.81
CUST1248,45.0,Male,Secondary,Self-Employed,2198219.0,935721.0,782.0,1.0,19.0,10.98,0,0,0,0,0,0,0,0,0,2017,9,14,3,1.0,1,False,True,False,True,False,False,False,Very High,1,Q1,2,0.42567232837128605,1.5833333333333333,10.98
CUST1249,44.0,Male,Primary,Self-Employed,2401889.0,219921.0,699.0,1.0,69.0,57.49,0,0,0,0,0,0,0,0,0,2016,12,18,6,0.0,1,False,False,True,False,False,False,True,Very High,1,Q3,2,0.09156168332508288,5.75,57.49
CUST1250,40.0,Male,Graduate,Salaried,765338.0,912693.0,501.0,2.0,92.0,80.94,0,0,0,0,0,0,0,0,0,2017,11,22,2,2.0,1,True,False,False,True,False,False,False,Medium,1,Q4,3,1.1925358469068568,7.666666666666667,80.94
CUST1251,54.0,Male,Graduate,Salaried,2330618.0,840506.0,580.0,2.0,59.0,63.65,0,0,0,0,0,0,0,0,0,2023,6,15,3,2.0,1,False,False,False,False,True,False,False,Very High,1,Q3,2,0.36063653503062276,4.916666666666667,63.65
CUST1252,49.0,Female,Primary,Unemployed,198542.0,453327.0,496.0,0.0,80.0,88.56,0,0,0,0,0,0,0,0,0,2017,9,22,4,0.0,0,False,True,False,False,True,False,False,Low,0,Q3,0,2.283280112016601,6.666666666666667,88.56
CUST1253,50.0,Male,Secondary,Self-Employed,2168097.0,336604.0,308.0,3.0,14.0,15.04,0,0,0,0,0,0,0,0,0,2022,6,30,3,1.0,1,False,True,False,False,True,False,False,Very High,1,Q1,2,0.15525320130972,1.1666666666666667,15.04
CUST1254,18.0,Female,Secondary,Unemployed,894661.0,1376649.0,802.0,0.0,114.0,82.24,0,0,0,0,0,0,0,0,0,2024,1,27,5,1.0,0,False,False,True,False,False,False,True,Medium,1,Q4,3,1.5387381365679291,9.5,82.24
CUST1255,36.0,Male,Secondary,Self-Employed,2302811.0,56505.0,840.0,1.0,110.0,75.13,0,0,0,0,0,0,0,0,0,2019,3,14,3,1.0,1,False,False,False,False,True,False,False,Very High,1,Q4,2,0.024537402331324627,9.166666666666666,75.13
CUST1256,19.0,Female,Primary,Self-Employed,343606.0,201236.0,596.0,0.0,46.0,35.14,0,0,0,0,0,0,0,0,0,2022,6,13,0,0.0,0,False,False,False,False,False,False,False,Low,0,Q2,0,0.5856591561264937,3.8333333333333335,35.14
CUST1257,44.0,Female,Secondary,Self-Employed,805571.0,902377.0,919.0,0.0,99.0,87.88,0,0,0,0,0,0,0,0,0,2017,10,15,6,1.0,0,False,False,False,False,False,False,False,Medium,1,Q4,3,1.1201706615555922,8.25,87.88
CUST1258,61.0,Male,Graduate,Unemployed,2014790.0,1079708.0,566.0,1.0,15.0,33.04,0,0,0,0,0,0,0,0,0,2022,5,21,5,2.0,1,False,False,False,False,False,False,True,Very High,1,Q1,2,0.5358910854232948,1.25,33.04
CUST1259,43.0,Female,Primary,Self-Employed,425430.0,473931.0,564.0,0.0,20.0,81.14,0,0,0,0,0,0,0,0,0,2017,1,26,3,0.0,0,True,False,False,True,False,False,False,Low,0,Q1,0,1.1140046541146604,1.6666666666666667,81.14
CUST1260,49.0,Male,Primary,Self-Employed,281904.0,837040.0,308.0,1.0,77.0,80.46,0,0,0,0,0,0,0,0,0,2022,8,4,3,0.0,1,False,False,False,False,False,True,False,Low,0,Q3,0,2.969237754696634,6.416666666666667,80.46
CUST1261,23.0,Other,Secondary,Salaried,2287928.0,1296488.0,510.0,0.0,115.0,70.61,0,0,0,0,0,0,0,0,0,2018,2,7,2,1.0,2,False,True,False,True,False,False,False,Very High,1,Q4,2,0.5666646852523332,9.583333333333334,70.61
CUST1262,49.0,Male,Post-Graduate,Salaried,1245158.0,92119.0,619.0,0.0,82.0,55.08,0,0,0,0,0,0,0,0,0,2018,3,7,2,3.0,1,False,True,False,True,False,False,False,Medium,1,Q3,3,0.07398177580676508,6.833333333333333,55.08
CUST1264,21.0,Male,Graduate,Salaried,113783.0,889734.0,552.0,0.0,35.0,52.56,0,0,0,0,0,0,0,0,0,2021,5,24,0,2.0,1,False,True,False,True,False,False,False,Low,0,Q2,0,7.819568828383853,2.9166666666666665,52.56
